x,y,sf,cf,rx
-514.956,225.089,7,6,-114.906064898902
371.9,-421.948,7,7,-114.919718982139
225.017,-516.781,7,8,-114.955994091627
285.943,485.926,7,1,-114.961163518136
72.1314,-559.872,7,2,-114.981899613359
560.218,71.5941,7,3,-114.990218767216
-167.372,539.632,7,4,-114.996811662906
508.241,247.01,7,5,-114.999669898649
547.718,144.066,7,6,-115.037783892317
-481.873,298.19,7,7,-115.047607955617
-561.566,-78.0621,7,8,-115.056418190187
351.798,445.862,7,1,-115.085740930164
550.253,-143.398,7,2,-115.10655771964
334.56,460.006,7,3,-115.111699739263
-448.952,-349.28,7,4,-115.112188777657
348.42,-450.22,7,5,-115.126445351751
129.951,-554.401,7,6,-115.13048452224
318.008,472.411,7,7,-115.131894517426
544.696,-166.86,7,8,-115.13807887124
-569.74,12.2413,7,1,-115.143805051186
564.822,-75.7984,7,2,-115.144219865419
150.42,549.845,7,3,-115.149125353141
-488.684,-293.836,7,4,-115.15427781724
202.753,-533.307,7,5,-115.16408876119
232.593,521.208,7,6,-115.17018293077
-540.446,184.537,7,7,-115.180107865676
522.144,231.355,7,8,-115.180728763405
35.9794,-570.466,7,1,-115.195561156649
-554.763,137.765,7,2,-115.195958673881
297.792,-488.303,7,3,-115.205859752688
316.451,476.567,7,4,-115.209449170245
554.975,141.143,7,5,-115.226701699748
-473.036,-322.785,7,6,-115.227605593319
499.108,-281.849,7,7,-115.243083580223
552.557,152.618,7,8,-115.244743834839
-560.638,-119.98,7,1,-115.247310335178
-554.099,-149.086,7,2,-115.261396119204
-555.552,144.819,7,3,-115.270689684215
-172.779,547.525,7,4,-115.271355218496
-500.989,-281.463,7,5,-115.286254627006
-370.42,-440.003,7,6,-115.301828441879
-574.57,-45.9266,7,7,-115.338600172933
-329.867,472.828,7,8,-115.342165366079
525.162,-237.873,7,1,-115.342168900855
135.802,560.535,7,2,-115.348929588662
193.992,543.23,7,3,-115.351242027849
390.99,-424.79,7,4,-115.366333211604
-42.9681,-576.969,7,5,-115.402661932553
-570.496,-98.3574,7,6,-115.412878802068
394.352,424.002,7,7,-115.416738249406
-370.943,447.978,7,8,-115.492663902408
-37.0626,-580.857,7,1,-115.504922788466
168.007,557.39,7,2,-115.508490224004
488.151,-317.939,7,3,-115.520251535516
319.859,-486.907,7,4,-115.520543628164
105.223,-573.822,7,5,-115.544569080992
-338.514,475.415,7,6,-115.551286879415
-558.877,168.699,7,7,-115.556096158411
-538.368,-226.458,7,8,-115.564128390177
-581.216,61.8636,7,1,-115.577043939553
-494.939,311.93,7,2,-115.592684391699
-285.566,-511.128,7,3,-115.606030882566
-542.308,-221.714,7,4,-115.617375735184
515.615,-279.771,7,5,-115.639148373769
488.432,-325.124,7,6,-115.642644497801
193.782,-554.199,7,7,-115.652981061415
-539.673,-231.569,7,8,-115.657520646318
375.583,452.952,7,1,-115.691085859567
293.333,-510.291,7,2,-115.696342437006
-495.67,-317.438,7,3,-115.696700781163
191.529,-556.637,7,4,-115.698487196492
94.9945,581.46,7,5,-115.713065813151
540.324,237.365,7,6,-115.741887113848
210.949,-551.255,7,7,-115.744081409874
252.826,-533.394,7,8,-115.745272530531
589.917,42.6411,7,1,-115.779306946612
-57.1952,589.331,7,2,-115.797904450816
-342.28,483.259,7,3,-115.800647338199
-579.077,-126.173,7,4,-115.814160902624
144.319,-575.014,7,5,-115.819496652536
-582.513,-110.329,7,6,-115.820099913794
578.361,-131.713,7,7,-115.828747755661
-501.02,-318.007,7,8,-115.836026215177
120.697,581.077,7,1,-115.837695118345
226.033,548.868,7,2,-115.840819581283
193.193,-561.94,7,3,-115.859067394738
541.427,245.935,7,4,-115.871816947989
-197.784,560.855,7,5,-115.8730163359
-419.346,-422.116,7,6,-115.881618621006
512.316,-303.065,7,7,-115.888451799978
77.9933,590.127,7,8,-115.888855781173
-487.67,-342.114,7,1,-115.901658408173
577.086,147.92,7,2,-115.902732557803
-72.2889,-591.624,7,3,-115.910820720869
490.375,341.803,7,4,-115.960057072173
-197.666,564.826,7,5,-115.979252584389
-266.407,535.859,7,6,-115.979664641818
401.067,-444.727,7,7,-115.992048972142
-46.6593,-598.399,7,8,-116.030609947837
530.399,281.093,7,1,-116.032456869157
-582.979,146.188,7,2,-116.05375673036
-588.845,-124.929,7,3,-116.079985436596
-571.777,192.248,7,4,-116.116294922079
-436.181,-418.1,7,5,-116.14380748193
-559.478,229.903,7,6,-116.162740619656
112.299,-594.6,7,7,-116.169494369312
605.56,-11.5965,7,8,-116.18528705202
-543.556,269.966,7,1,-116.220102919331
92.0245,600.333,7,2,-116.232473737934
207.679,-570.899,7,3,-116.23682849848
276.879,541.248,7,4,-116.249674951834
-112.437,597.502,7,5,-116.250585003826
-462.597,-394.968,7,6,-116.258558875356
398,-461.323,7,7,-116.286860453016
165.712,586.491,7,8,-116.291677882411
608.339,37.3348,7,1,-116.292553936802
-186.968,-580.676,7,2,-116.307987866866
-384.571,-473.834,7,3,-116.314230338601
282.129,-541.385,7,4,-116.32067582846
-309.796,527.738,7,5,-116.361547494647
3.3774,-612.221,7,6,-116.369418196638
-323.096,-522.674,7,7,-116.431970146926
452.371,415.986,7,8,-116.434339605526
-13.4496,614.846,7,1,-116.446385767606
-604.537,-114.094,7,2,-116.452392417063
-521.568,-326.639,7,3,-116.457896934998
367.847,493.372,7,4,-116.457921770864
539.4,298.259,7,5,-116.484587909355
369.545,493.796,7,6,-116.495543080772
456.247,415.167,7,7,-116.498394339257
554.2,-271.396,7,8,-116.50442237584
-585.109,196.877,7,1,-116.511595446638
-337.666,-518.427,7,2,-116.549005081554
-334.794,-520.356,7,3,-116.550623932442
-611.724,-99.7637,7,4,-116.579635139538
-434.2,-442.545,7,5,-116.584454601196
-609.241,115.079,7,6,-116.58538973496
-185.401,591.853,7,7,-116.590851603355
393.99,480.571,7,8,-116.624406078067
502.916,-367.301,7,1,-116.661021829172
533.265,-322.516,7,2,-116.673213487839
-112.31,613.227,7,3,-116.679214530563
441.444,-440.833,7,4,-116.691205400332
-22.0975,-623.598,7,5,-116.69463495109
-617.001,96.0868,7,6,-116.70692179162
-615.616,-107.678,7,7,-116.721260775856
87.6629,-619.663,7,8,-116.745067806267
76.4928,621.729,7,1,-116.761008057508
-622.612,-71.2679,7,2,-116.768121448674
449.065,438.102,7,3,-116.786989954173
541.652,316.751,7,4,-116.789711826045
-458.274,-428.874,7,5,-116.79469971695
-55.0409,-625.293,7,6,-116.796280860332
372.965,-505.183,7,7,-116.802610462612
-110.112,618.535,7,8,-116.811221450041
377.96,-502.043,7,1,-116.815350200421
-623.521,-78.4109,7,2,-116.815907975548
571.393,-261.731,7,3,-116.817344486999
581.881,238.002,7,4,-116.822479919985
-468.306,-419.807,7,5,-116.8293539277
185.861,601.103,7,6,-116.83628023505
-251.097,-576.942,7,7,-116.837201695398
-414.901,473.484,7,8,-116.846224200102
339.51,-530.222,7,1,-116.847787638397
613.187,142.975,7,2,-116.848600051948
601.074,-189.596,7,3,-116.865755293014
488.938,-398.214,7,4,-116.87431838288
471.442,-419.278,7,5,-116.883272874242
-124.269,618.583,7,6,-116.884048074129
627.319,-69.4807,7,7,-116.88982220714
225.832,592.162,7,8,-116.960318736245
454.9,-441.902,7,1,-116.972130188151
627.759,-95.6157,7,2,-116.993617055205
-632.002,62.4065,7,3,-116.995680505146
457.947,440.107,7,4,-116.997556006787
-395.379,497.469,7,5,-117.00582244696
-308.569,555.813,7,6,-117.013078350526
-396.511,-496.93,7,7,-117.013448597971
110.558,-626.518,7,8,-117.025864072988
-106.002,-627.47,7,1,-117.030235941643
191.098,607.391,7,2,-117.040514235749
173.776,613.114,7,3,-117.054513889715
408.172,-489.689,7,4,-117.060675094356
455.096,447.023,7,5,-117.07207082691
592.428,239.434,7,6,-117.100538131816
566.433,296.107,7,7,-117.105270372155
278.006,576.473,7,8,-117.127894628762
608.034,200.211,7,1,-117.131677019981
165.574,-618.694,7,2,-117.140166841334
107.36,631.782,7,3,-117.150113742994
306.077,564.451,7,4,-117.183627193823
578.598,279.768,7,5,-117.199320874211
615.942,183.809,7,6,-117.201897042432
576.637,284.31,7,7,-117.205457064288
632.121,-117.397,7,8,-117.205800980826
-633.62,-109.351,7,1,-117.207308109496
-521.423,-376.699,7,2,-117.21458514816
517.763,-382.427,7,3,-117.225832874722
-64.8232,-640.445,7,4,-117.226717747114
-617.131,184.234,7,5,-117.235397832014
450.328,-462.066,7,6,-117.266402817208
497.777,410.692,7,7,-117.269474172447
641.131,-84.8774,7,8,-117.30640405181
-135.44,633.133,7,1,-117.325759799888
-38.1349,646.393,7,2,-117.327325630474
649.548,18.1067,7,3,-117.387502100731
-31.6939,-649.069,7,4,-117.388607573842
-648.141,-52.9188,7,5,-117.400582870131
111.808,641.881,7,6,-117.433365402824
-542.607,-361.398,7,7,-117.443801226392
-369.598,537.371,7,8,-117.450623670444
-421.806,-498.033,7,1,-117.462408863381
-183.61,-627.279,7,2,-117.487141333187
-219.724,-615.982,7,3,-117.4975568561
300.777,-580.834,7,4,-117.500004354552
-497.759,424.351,7,5,-117.500061993513
373.662,537.668,7,6,-117.517472524405
-324.972,569.882,7,7,-117.55054601105
479.752,447.986,7,8,-117.560095607745
326.998,569.408,7,1,-117.566040060646
-393.876,-525.84,7,2,-117.575804342847
354.771,-553.492,7,3,-117.587080468828
-236.694,613.699,7,4,-117.595672493689
236.346,-615.22,7,5,-117.629280111688
-659.414,-24.4355,7,6,-117.650287660856
-346.59,561.77,7,7,-117.655904458484
-582.5,-312.334,7,8,-117.678407170803
231.597,619.563,7,1,-117.69085600863
-537.313,-386.916,7,2,-117.708688986822
-98.8473,656.285,7,3,-117.748980972874
597.489,-289.547,7,4,-117.755765605841
-516.826,417.284,7,5,-117.763604489993
-581.407,321.881,7,6,-117.771473513451
-636.622,191.893,7,7,-117.780546535581
-13.2286,-665.372,7,8,-117.795697355539
216.779,629.498,7,1,-117.802757329983
-582.525,322.901,7,2,-117.809301887358
88.18,660.196,7,3,-117.809958194092
-164.91,645.341,7,4,-117.81045537939
327.052,580.55,7,5,-117.817022987325
386.709,543.167,7,6,-117.828044901391
-546.536,-381.974,7,7,-117.828650060069
247.648,-619.649,7,8,-117.841880258972
-506.962,-433.922,7,1,-117.841962715114
-333.277,578.401,7,2,-117.848151898236
664.511,-65.3821,7,3,-117.852530605451
106.379,660.083,7,4,-117.875053526819
507.771,435.625,7,5,-117.886030488082
-513.302,429.184,7,6,-117.887506241369
667.63,-51.1529,7,7,-117.900261856274
598.716,-300.121,7,8,-117.903826976701
499.565,-446.424,7,1,-117.910039434554
-316.623,590.51,7,2,-117.911802059297
-346.365,573.88,7,3,-117.918554317529
-264.75,616.973,7,4,-117.945928285092
663.547,103.988,7,5,-117.952749004277
549.578,-386.511,7,6,-117.958784474576
-334.414,-582.891,7,7,-117.961962895603
602.687,-299.853,7,8,-117.991226325165
-132.758,660.229,7,1,-117.998458710297
-69.2413,670.03,7,2,-118.002369491563
178.181,-649.897,7,3,-118.009524585968
625.57,-250.782,7,4,-118.011686707569
388.846,-550.754,7,5,-118.017362865331
-596.24,314.908,7,6,-118.019957700389
-216.166,-639.115,7,7,-118.029849823676
674.494,30.8856,7,8,-118.042990180974
-640.534,-214.067,7,1,-118.046972263045
675.15,-20.3593,7,2,-118.049473604566
-40.582,674.369,7,3,-118.052816201369
-307.24,601.935,7,4,-118.058463644532
-420.66,529.222,7,5,-118.064237338387
139.813,-661.743,7,6,-118.072101800861
-76.8045,-672.206,7,7,-118.077861855162
-640.969,-217.14,7,8,-118.082177611335
54.4231,-674.66,7,1,-118.084732519462
-214.648,-642.089,7,2,-118.088912591617
-97.2551,-670.171,7,3,-118.093305307396
42.1996,676.791,7,4,-118.116369978575
109.932,-669.261,7,5,-118.119501210475
-490.852,-469.179,7,6,-118.139346550361
280.048,-619.269,7,7,-118.15520685196
-326.819,595.978,7,8,-118.156677541569
-543.471,408.361,7,1,-118.158878092583
-643.102,221.768,7,2,-118.170740897608
609.174,303.631,7,3,-118.18040546182
-479.926,483.212,7,4,-118.190326395882
169.458,660.383,7,5,-118.208714803564
-22.7779,-681.551,7,6,-118.212553879891
-50.8627,-680.238,7,7,-118.217702178863
629.613,262.687,7,8,-118.219652928317
67.107,678.976,7,1,-118.221392880704
633.061,255.15,7,2,-118.227926948781
180.618,658.507,7,3,-118.235016633218
-410.821,545.9,7,4,-118.24466134526
-653.705,200.173,8,1,-118.255983393794
537.977,-422.515,8,2,-118.265829297529
-672.428,-128.496,8,3,-118.279197416069
501.437,-466.17,8,4,-118.280709567901
-72.8537,-681.254,8,5,-118.292755866006
612.51,307.381,8,6,-118.29706827247
-60.9923,682.626,8,7,-118.297920215819
-623.964,283.794,8,8,-118.301045131427
-643.709,-236.403,8,1,-118.307909911916
29.7159,-685.393,8,2,-118.315158113285
-679.743,92.9358,8,3,-118.315903705934
-294.139,620.361,8,4,-118.328204260575
324.622,605.136,8,5,-118.331893443728
-686.771,6.98733,8,6,-118.33432674103
-58.9161,684.441,8,7,-118.338444752714
520.923,-448.263,8,8,-118.345141820174
-516.957,453.174,8,1,-118.350763195769
674.944,132.839,8,2,-118.3613249585
-518.426,452.157,8,3,-118.361612322692
-611.363,-318.561,8,4,-118.398278257876
-242.898,645.888,8,5,-118.414897018701
-562.426,400.858,8,6,-118.429950606534
-435.813,536.418,8,7,-118.441896661539
317.669,-613.925,8,8,-118.444405746975
-285.429,629.8,8,1,-118.449775013899
691.553,-19.6328,8,2,-118.458945882911
569.8,-393.946,8,3,-118.480962394285
-435.257,540.259,8,4,-118.50698118851
-435.705,-540.24,8,5,-118.513542100529
-305.441,-623.244,8,6,-118.514060346387
-110.785,685.264,8,7,-118.516415010728
-193.228,667.091,8,8,-118.525057254511
-678.685,154.133,8,1,-118.5608271259
353.879,-599.39,8,2,-118.563093380408
1.01611,-696.323,8,3,-118.569583044163
-582.775,383.04,8,4,-118.595625214495
646.045,-266.546,8,5,-118.632007529375
642.508,275.108,8,6,-118.63340861239
690.605,107.625,8,7,-118.633713307231
659.341,232.491,8,8,-118.638335547046
667.276,209.04,8,1,-118.641349314764
-697.064,-56.4236,8,2,-118.643567038505
-675.262,182.261,8,3,-118.645593629054
243.211,-656.002,8,4,-118.650700562347
-467.28,520.853,8,5,-118.653288405586
-501.797,-489.233,8,6,-118.679619309195
697.391,76.3776,8,7,-118.697675070584
564.099,417.921,8,8,-118.709438471638
-110.34,-693.515,8,1,-118.714160719993
-435.811,551.086,8,2,-118.72263253632
383.495,-588.86,8,3,-118.726051987824
701.787,-37.2687,8,4,-118.727252549023
-86.7904,-697.577,8,5,-118.731617647311
-683.567,-165.245,8,6,-118.738940564268
-122.871,-692.491,8,7,-118.740173543323
-218.111,-669.25,8,8,-118.754449918232
-627.385,-319.752,8,1,-118.761094546654
571.096,-412.654,8,2,-118.771097865907
-704.913,-0.639792,8,3,-118.779165693532
642.383,-291.3,8,4,-118.789632289846
567.839,419.151,8,5,-118.800226749196
706.078,7.89896,8,6,-118.808456896082
697.324,111.134,8,7,-118.80850884514
-657.862,-257.213,8,8,-118.814153035769
52.2686,704.543,8,1,-118.817097028602
-648.984,-280.182,8,2,-118.826841331199
591.613,388.589,8,3,-118.84947920441
-661.195,-252.69,8,4,-118.849883719671
-631.001,-321.329,8,5,-118.856425173034
-54.3668,706.322,8,6,-118.863784014399
-403.292,583.112,8,7,-118.877697448644
160.045,-690.843,8,8,-118.881341796671
-696.672,133.109,8,1,-118.884594612028
-650.107,-284.063,8,2,-118.889028880446
463.685,537.002,8,3,-118.889775712389
-702.966,-100.629,8,4,-118.905256508329
-683.252,194.282,8,5,-118.910193231268
540.598,-462.007,8,6,-118.929109155685
-211.891,-679.337,8,7,-118.940930654127
-576.198,-418.269,8,8,-118.950318429828
-74.7112,709.556,8,1,-118.985624562224
-490.597,-518.096,8,2,-118.986588539251
-201.558,685.584,8,3,-119.012441395633
647.59,-302.591,8,4,-119.017177632149
147.569,-699.489,8,5,-119.019307227765
-704.171,124.39,8,6,-119.023792194973
-639.437,320.647,8,7,-119.029882854434
108.799,-707.831,8,8,-119.049366932863
-191.488,-690.07,8,1,-119.049405349483
686.185,205.245,8,2,-119.05125778182
715.233,41.414,8,3,-119.056220798895
-34.4017,715.618,8,4,-119.05654222868
-641.327,319.41,8,5,-119.057048539448
-256.374,-669.208,8,6,-119.061109860768
-530.004,-483.242,8,7,-119.075412077651
-694.525,179.731,8,8,-119.079417907168
-481.151,-532.208,8,1,-119.08080268308
89.2885,712.291,8,2,-119.090416326144
573.534,-432.039,8,3,-119.094861393714
645.22,-315.263,8,4,-119.096530124509
-277.981,662.346,8,5,-119.101104109102
-255.036,-671.895,8,6,-119.10955793514
-286.802,659.111,8,7,-119.112807312503
644.607,319.282,8,8,-119.125642834564
-316.665,-646.318,8,1,-119.134632446132
-218.692,-685.925,8,2,-119.139838820855
539.308,-477.057,8,3,-119.141772051688
-319.938,-645.287,8,4,-119.147031427619
-479.778,-537.374,8,5,-119.150361387593
-575.177,433.849,8,6,-119.151938436257
281.751,663.66,8,7,-119.164685265916
376.627,-614.804,8,8,-119.164746036592
-634.468,343.402,8,1,-119.175306959829
606.813,391.171,8,2,-119.187814801461
721.58,-29.693,8,3,-119.193103772773
177.41,700.496,8,4,-119.20308739626
325.605,645.154,8,5,-119.204287351788
375.085,618.535,8,6,-119.221162408552
131.58,712.52,8,7,-119.249272103263
316.787,651.671,8,8,-119.249776957045
-679.139,255.295,8,1,-119.272152734262
565.28,-455.078,8,2,-119.275921776167
-455.507,564.959,8,3,-119.276372488965
605.832,400.254,8,4,-119.28562421844
233.438,-687.753,8,5,-119.289867306026
-151.822,-711.016,8,6,-119.30761119242
-184.083,703.453,8,7,-119.309859063349
-307.911,659.45,8,8,-119.325216276199
157.661,710.584,8,1,-119.326879473006
155.458,-711.431,8,2,-119.335179038311
526.646,-502.979,8,3,-119.335866056134
-358.173,635.512,8,4,-119.365140090478
729.893,-1.28904,8,5,-119.374483523317
354.151,-638.235,8,6,-119.374826944841
-166.146,710.836,8,7,-119.376839870491
-604.626,409.773,8,8,-119.386365247971
361.463,-634.987,8,1,-119.392410397511
667.644,-297.652,8,2,-119.400112285503
260.042,-683.854,8,3,-119.415022389419
-155.349,715.003,8,4,-119.416370498919
731.933,-26.0233,8,5,-119.432966651351
-696.115,-227.828,8,6,-119.434218747538
-593.384,429.403,8,7,-119.434375948691
144.487,-718.292,8,8,-119.439605888617
-0.352355,732.8,8,1,-119.442407977366
-302.737,667.397,8,2,-119.443562054079
395.577,-617.661,8,3,-119.458156486079
-577.722,-452.702,8,4,-119.469517922732
397.637,-617.712,8,5,-119.48507643297
-735.431,-4.56263,8,6,-119.504001751065
-431.595,595.826,8,7,-119.510372478623
-419.381,604.641,8,8,-119.513345780358
-450.642,582.25,8,1,-119.52315940616
-735.983,30.0937,8,2,-119.530777727912
692.363,251.828,8,3,-119.534042079139
393.681,623.057,8,4,-119.54035185215
84.0829,732.297,8,5,-119.542619095696
736.726,-35.7462,8,6,-119.553847195743
-580.143,456.222,8,7,-119.564231286544
661.534,-327.471,8,8,-119.566743843853
-2.33003,739.335,8,1,-119.594263912355
-622.201,-399.779,8,2,-119.599511308534
-725.555,144.433,8,3,-119.604722660573
670.789,312.323,8,4,-119.608043156198
282.391,-684.466,8,5,-119.619507748477
-434.697,599.488,8,6,-119.621205858697
-648.305,-359.044,8,7,-119.634671926136
-407.007,619.78,8,8,-119.643538057384
162.122,723.655,8,1,-119.64630829595
66.113,-738.793,8,2,-119.649818543737
380.876,637.557,8,3,-119.670911557528
-694.842,265.753,8,4,-119.700068576549
542.599,-509.1,8,5,-119.702637942438
614.851,-419.407,8,6,-119.708001413344
713.518,-213.025,8,7,-119.716384883791
-581.143,466.286,8,8,-119.726587323752
-372.825,-645.144,8,1,-119.727502208912
-690.381,281.474,8,2,-119.737415111364
629.873,-399.068,8,3,-119.739594878107
-740.752,90.1923,8,4,-119.752696320671
-635.696,-391.251,8,5,-119.757891224362
-233.321,709.481,8,6,-119.767324027422
169.706,727.935,8,7,-119.780912740755
667.791,-336.404,8,8,-119.78738144948
-743.792,-80.6541,8,1,-119.796841582584
218.929,-716.218,8,2,-119.81463598383
746.284,-64.1664,8,3,-119.817058956316
735.743,144.667,8,4,-119.835155763582
551.475,509.106,8,5,-119.851366791844
-253.098,707.24,8,6,-119.865518325475
532.783,529.6,8,7,-119.866834088779
-469.639,586.38,8,8,-119.867868994329
292.031,-692.93,8,1,-119.883481275731
607.663,-443.304,8,2,-119.888598664471
-711.238,245.37,8,3,-119.893026536939
-32.3242,-751.785,8,4,-119.8954370713
459.735,-596.091,8,5,-119.902305230102
-171.491,733.115,8,6,-119.905110998985
-646.466,-387.263,8,7,-119.920539234635
-722.682,-213.877,8,8,-119.92237130035
-447.894,606.147,8,1,-119.922530836264
173.633,734.011,8,2,-119.936022456921
208.681,-725.043,8,3,-119.940747344545
-658.707,368.015,8,4,-119.942170768258
-751.541,72.4082,8,5,-119.953076148917
-496.741,-568.974,8,6,-119.959465213805
-376.71,-655.697,8,7,-119.97990631788
-488.396,-578.122,8,8,-119.993448347249
272.416,706.568,8,1,-120.003785544106
725.027,-218.89,8,2,-120.005696164235
64.4357,-755.745,8,3,-120.031370589654
-212.291,728.219,8,4,-120.032379462975
639.332,-408.491,8,5,-120.035942955671
-190.509,-734.471,8,6,-120.03788758675
279.043,-705.625,8,7,-120.038337452628
736.378,-183.744,8,8,-120.041941323881
-533.592,539.892,8,1,-120.044751118133
-278.334,706.411,8,2,-120.048940116225
-722.533,236.175,8,3,-120.068877805915
693.781,-312.499,8,4,-120.085948193157
102.2,-754.618,8,5,-120.099304822904
-762.695,-4.08572,8,6,-120.126193895799
746.664,-157.222,8,7,-120.133619008111
744.653,167.185,8,8,-120.137039965912
642.069,-413.553,8,1,-120.149061298197
-374.358,-666.434,8,2,-120.163695169986
-132.659,-753.064,8,3,-120.16991940272
-514.604,-565.757,8,4,-120.172761537316
-638.947,420.932,8,5,-120.180631237911
201.861,-738.108,8,6,-120.182298488654
-286.386,-709.974,8,7,-120.190013398537
-194.956,-740.731,8,8,-120.198908846976
-424.353,638.292,8,1,-120.210583667204
-466.74,608.165,8,2,-120.213765963366
496.994,584.063,8,3,-120.219896261777
765.504,47.5015,8,4,-120.221642057752
564.786,-519.023,8,5,-120.223318598094
-562.133,521.936,8,6,-120.223936299323
-88.5537,-762.401,8,7,-120.233901450938
63.8607,-764.91,8,8,-120.234894460662
-765.177,-64.008,8,1,-120.241092829825
219.188,736.499,8,2,-120.253859430546
-729.897,-240.327,8,3,-120.254330169228
562.257,-523.814,8,4,-120.254436249395
318.229,700.133,8,5,-120.268058102215
458.6,617.742,8,6,-120.274750398377
236.613,-732.684,8,7,-120.287626888819
-596.366,-487.283,8,8,-120.291743571777
715.089,-286.427,8,1,-120.296002124289
748.904,180.919,8,2,-120.298827344488
97.1988,-764.556,8,3,-120.304652225979
263.978,-724.102,8,4,-120.304862439987
-159.029,754.246,8,5,-120.307296239116
-26.3928,770.444,8,6,-120.308781995035
770.619,-24.5008,8,7,-120.311274708229
81.1839,-766.942,8,8,-120.316117674294
572.131,517.303,8,1,-120.318207720396
643.399,-426.755,8,2,-120.334653621061
-431.129,640.915,8,3,-120.342710364178
472.371,-611.196,8,4,-120.343437210761
-330.084,698.976,8,5,-120.35528928694
-189.572,749.758,8,6,-120.363176885542
-538.855,554.884,8,7,-120.365840846023
-257.733,-729.365,8,8,-120.367820761369
-685.582,-359.481,8,1,-120.379948171773
-594.06,-497.065,8,2,-120.390377972206
731.145,-256.792,8,3,-120.397985107093
380.286,-675.338,8,4,-120.400600264161
-705.556,322.543,8,5,-120.416868623984
-659.541,-410.442,8,6,-120.439756080299
415.843,-656.622,8,7,-120.448546156649
-624.09,463.79,8,8,-120.455781496848
-534.223,564.979,8,1,-120.455866677362
266.639,730.601,8,2,-120.459805484911
566.732,-532.774,8,3,-120.462053579007
-129.593,-767.193,8,4,-120.466943079904
501.798,594.687,8,5,-120.467993360796
-376.11,-681.175,8,6,-120.468053599389
-530.845,569.947,8,7,-120.484666109697
36.772,779.468,8,8,-120.516822979146
780.335,19.5545,8,1,-120.522190288306
-168.261,762.323,8,2,-120.524196558154
291.027,-725.417,8,3,-120.544905981847
-99.4777,775.391,8,4,-120.547711225177
-238.189,-744.689,8,5,-120.550070297474
-666.532,409.071,8,6,-120.554379651449
-667.712,-407.402,8,7,-120.557337061409
-731.107,278.304,8,8,-120.559500727605
186.343,760.477,8,1,-120.574550233446
-370.272,-690.028,8,2,-120.577212690712
708.757,333.722,8,3,-120.583717440251
-701.669,-349.001,8,4,-120.589763336717
-783.223,-31.1073,8,5,-120.593447826986
401.75,-673.662,8,6,-120.604814817746
663.979,-418.851,8,7,-120.619816716025
-187.953,-762.941,8,8,-120.635072604514
679.755,394.191,8,1,-120.635739147259
-701.621,-353.915,8,2,-120.636770032816
-143.604,772.772,8,3,-120.640517005103
270.896,-738.083,8,4,-120.645393321737
-130.719,-775.978,8,5,-120.660288450657
-528.818,583.094,8,6,-120.666052327912
-632.518,-468.914,8,7,-120.67035972553
691.18,-377.586,8,8,-120.675067111805
709.833,-341.569,8,1,-120.678254665921
-619.047,487.494,8,2,-120.682899099833
-697.282,-367.38,8,3,-120.687038062338
788.122,15.3417,8,4,-120.689808447986
-36.1324,-787.842,8,5,-120.698455420187
597.717,517.247,8,6,-120.736975668205
458.187,-644.388,8,7,-120.741914763654
340.183,713.848,8,8,-120.743722744775
124.306,782.431,8,1,-120.77574244007
751.39,-251.804,8,2,-120.780397757303
591.748,-527.145,8,3,-120.781151233656
-601.505,-516.138,8,4,-120.783316329002
3.59957,-792.762,8,5,-120.787095588953
266.822,746.774,8,6,-120.792273361058
272.763,744.866,8,7,-120.797160541001
-501.814,614.458,8,8,-120.799210582227
-249.769,752.998,8,1,-120.799408380219
-587.472,533.362,8,2,-120.802231247606
792.968,37.7913,8,3,-120.810753530158
621.88,-493.478,8,4,-120.81114372279
5.60136,-793.913,8,5,-120.812147401078
-787.309,102.975,8,6,-120.813910754492
481.047,631.744,8,7,-120.81455367872
357.59,709.532,8,8,-120.82538607469
-542.42,-580.947,8,1,-120.830970210191
195.626,-771.13,8,2,-120.847085372495
746.141,-277.532,8,3,-120.858414297162
699.974,380.965,8,4,-120.876568704355
-745.647,-281.415,8,5,-120.877725808319
-122.713,-787.489,8,6,-120.877907357855
796.941,9.92908,8,7,-120.878124703355
789.211,-115.47,8,8,-120.89121786765
-648.27,465.099,8,1,-120.896371867856
-690.597,400.407,8,2,-120.905483045985
786.191,147.724,8,3,-120.941204184877
568.097,563.213,8,4,-120.941530271027
-349.313,720.02,8,5,-120.948276056615
-132.851,789.532,8,6,-120.955770091743
484.312,-638.376,8,7,-120.970051470303
-682.904,419.687,8,8,-120.975547880375
-780.503,183.8,8,1,-120.981829144194
-72.0356,799.359,8,2,-120.997721539949
309.265,-740.851,8,3,-121.002245731858
-369.921,-713.19,8,4,-121.015185874931
-768.278,-235.383,8,5,-121.017500339862
-573.909,562.418,8,6,-121.017887110293
797.18,-103.389,8,7,-121.0245001647
330.119,-732.992,8,8,-121.025433089166
739.412,-315.69,8,1,-121.027211335421
-240.552,-767.386,8,2,-121.031921589953
736.887,-322.173,8,3,-121.032599445508
374.806,711.71,8,4,-121.035411942186
-774.032,-219.793,8,5,-121.04100895406
-451.191,-667.183,8,6,-121.057785208237
-11.2387,-805.475,8,7,-121.060549292591
-606.597,-530.532,8,8,-121.06723564284
22.1731,805.712,8,1,-121.070385048547
291.133,751.72,8,2,-121.072726181757
-708.062,386.227,8,3,-121.081687028898
444.519,673.629,8,4,-121.092850239131
709.945,384.61,8,5,-121.100373305359
