x,y,sf,cf,rx
-768.278,-235.383,8,2,-121.017500339862
-573.909,562.418,8,5,-121.017887110293
374.806,711.71,8,2,-121.035411942186
-451.191,-667.183,8,5,-121.057785208237
-11.2387,-805.475,8,5,-121.060549292591
-606.597,-530.532,8,8,-121.06723564284
22.1731,805.712,8,5,-121.070385048547
291.133,751.72,8,8,-121.072726181757
-708.062,386.227,8,2,-121.081687028898
-686.965,424.943,8,2,-121.107590317391
796.786,137.794,8,6,-121.125356162558
0.600433,-808.719,8,3,-121.127600322645
-808.751,39.1679,8,3,-121.148296714364
-807.946,66.3582,8,7,-121.168712922748
-753.105,303.099,8,5,-121.192817992782
-809.786,57.6672,8,8,-121.193372771604
661.234,-471.399,8,1,-121.198150404198
-813.246,-14.9749,8,2,-121.225920062817
-738.758,340.508,8,8,-121.227415778578
-344.884,-737.41,8,3,-121.240444515997
-611.895,537.46,8,1,-121.247666459873
-662.645,-474.177,8,8,-121.25621221833
-805.794,-122.605,8,8,-121.261279866413
712.634,-395.764,8,2,-121.263086251672
772.108,-262.991,8,8,-121.273868088881
728.321,-367.764,8,1,-121.27883559243
681.769,448.928,8,8,-121.287093666896
-744.78,-334.804,8,3,-121.292808555489
-398.763,712.809,8,6,-121.296879825427
-788.371,-217.257,8,1,-121.317621630133
482.547,661.83,8,5,-121.344945516171
-149.214,806.849,8,2,-121.375463577961
721.258,392.201,8,8,-121.385164544135
462.34,-678.651,8,2,-121.388850312198
-763.089,303.751,8,4,-121.391943510243
-38.5667,-821.935,8,8,-121.423499849639
402.198,-718.203,8,3,-121.429988826916
-804.752,-173.171,8,7,-121.430433221215
221.211,794.859,8,6,-121.46971335043
473.456,676.08,8,2,-121.476109506414
-105.438,-818.834,8,7,-121.480644634875
-716.639,-410.908,8,8,-121.490802955561
-661.101,-495.554,8,1,-121.493451048296
-603.548,565.32,8,4,-121.508820878345
238.079,-792.14,8,5,-121.512701830783
237.796,792.457,8,6,-121.517293769137
-606.262,-563.39,8,7,-121.522621975501
497.953,662.309,8,2,-121.543168100424
735.919,383.01,8,1,-121.563845547982
-547.399,623.495,8,3,-121.565314446401
380.453,737.582,8,8,-121.570031016825
-134.172,-819.758,8,3,-121.58532727641
-631.964,539.871,8,7,-121.595650404655
309.366,771.475,8,4,-121.596167745974
-785.469,-275.134,8,3,-121.618152536437
-280.697,784.317,8,8,-121.633978287054
833.888,-18.136,8,7,-121.655557818797
-814.009,185.67,8,3,-121.672568262336
-789.551,-272.115,8,4,-121.676899063952
-675.252,-492.675,8,6,-121.692285339859
-614.832,566.343,8,8,-121.693127672763
-236.449,-801.826,8,6,-121.69398824789
80.4924,833.656,8,3,-121.726074072262
-242.941,-802.768,8,6,-121.750355329526
785.825,-299.309,8,8,-121.79459094597
821.327,182.912,8,2,-121.805800919699
841.612,0.706776,8,1,-121.8091380222
830.098,141.201,8,4,-121.817450096409
-420.268,-730.178,8,1,-121.826904751207
-121.398,-833.907,8,7,-121.831157942864
442.755,-717.163,8,2,-121.833762303855
-715.048,-449.59,8,3,-121.870623303368
-334.156,-776.45,8,2,-121.883912501942
-18.4993,845.382,9,2,-121.889630190091
736.668,418.055,9,6,-121.918709684297
717.012,-454.632,9,4,-121.95848977556
-769.179,360.377,9,6,-121.966922706046
-390.03,755.719,9,8,-121.987353027893
-751.953,-398.661,9,6,-122.00068951563
300.937,-797.267,9,8,-122.022301627341
-319.991,790.082,9,1,-122.027314584882
731.753,438.437,9,2,-122.039841148793
-842.261,-137.305,9,7,-122.046496818698
-769.859,370.305,9,5,-122.06469740241
-770.729,-369.035,9,3,-122.069397453415
-839.592,160.497,9,6,-122.074826961681
-724.115,-455.338,9,7,-122.086531378092
-393.407,759.723,9,1,-122.08971766215
-850.903,-94.7017,9,2,-122.102043880973
-823.016,236.865,9,4,-122.107359520678
-698.404,-496.341,9,3,-122.115073599325
481.054,710.356,9,5,-122.137121302516
-289.754,-807.628,9,8,-122.139463336411
-149.925,-844.843,9,8,-122.139659283119
67.0509,855.589,9,8,-122.143038713549
-826.296,-232.589,9,3,-122.14691841635
-333.009,791.847,9,6,-122.15913467744
465.624,-722.346,9,5,-122.166925029831
716.416,475.035,9,3,-122.1706345466
-562.091,651.293,9,8,-122.184720768425
621.242,595.208,9,2,-122.185706179931
374.397,775.235,9,1,-122.19664966703
668.523,542.662,9,5,-122.199447460923
-857.806,78.8576,9,1,-122.206875251852
-401.928,764.169,9,8,-122.24653171017
736.44,452.329,9,6,-122.263083536648
836.866,218.617,9,5,-122.276720378324
-859.839,-96.02,9,2,-122.281344840796
-433.957,-749.448,9,7,-122.297864189096
861.702,88.4155,9,7,-122.301927717457
794.247,345.966,9,6,-122.303899133664
506.8,-702.809,9,1,-122.306927567113
-687.809,527.238,9,7,-122.31005187773
-690.284,-524.716,9,5,-122.318670462291
-454,738.726,9,8,-122.318820884542
778.568,382.5,9,3,-122.326120648771
-846.876,188.147,9,3,-122.327526667333
832.488,246.635,9,2,-122.341903235044
-234.757,837.144,9,1,-122.365180657205
628.722,-600.843,9,5,-122.369507082797
-810.504,317.417,9,3,-122.384938299219
-489.578,719.846,9,1,-122.387134264797
452.82,743.724,9,7,-122.390589179031
406.516,770.147,9,6,-122.392959932325
640.47,-590.719,9,6,-122.401624543799
-870.579,60.5999,9,2,-122.428933713059
-815.899,-309.835,9,6,-122.430153836416
-355.834,-797.609,9,6,-122.442590623118
-647.903,-585.819,9,3,-122.4444315631
235.417,-841.481,9,3,-122.450581758284
-645.156,-589.699,9,4,-122.455727187183
-293.828,-823.841,9,5,-122.467776097821
-871.383,79.7186,9,6,-122.474639911252
865.483,132.066,9,4,-122.483998815375
175.633,-857.833,9,7,-122.486475349218
840.7,-250.251,9,3,-122.516275003839
768.999,422.428,9,1,-122.520748024182
-561.676,674.89,9,3,-122.533525284568
-656.458,584.517,9,6,-122.551697210611
-749.124,-461.172,9,7,-122.565726725449
850.771,-225.05,9,3,-122.572267655834
743.692,471.315,9,7,-122.580616213138
-70.3151,878.646,9,1,-122.599861856006
-860.745,-197.434,9,2,-122.631696397099
-499.09,-728.86,9,4,-122.636797992326
-738.937,-485.112,9,3,-122.648114821592
-468.238,-749.974,9,2,-122.651902337142
-129.302,-874.673,9,5,-122.652601886824
780.141,-416.447,9,7,-122.655621031533
-794.167,-393.07,9,3,-122.690059144776
607.453,645.595,9,8,-122.696444634442
-768.942,442.164,9,3,-122.707192485443
-517.481,720.647,9,1,-122.710862421016
884.556,-83.639,9,2,-122.735977166632
533.818,710.866,9,6,-122.74525488075
252.053,852.557,9,2,-122.746249769139
687.278,-564.885,9,4,-122.757726914601
118.828,881.888,9,2,-122.762050185822
-791.786,-410.294,9,1,-122.798884747963
724.655,520.839,9,1,-122.811041415171
796.588,403.899,9,5,-122.824862075213
466.243,762.222,9,4,-122.832124599035
432.543,782.126,9,5,-122.836937586092
-811.7,-375.762,9,5,-122.850189386942
219.694,-867.183,9,6,-122.852516622658
831.579,-330.47,9,6,-122.857451410137
-17.7896,-894.684,9,2,-122.857898921382
-45.2549,-893.748,9,4,-122.858513803223
-703.589,553.892,9,1,-122.869183035974
-30.6417,901.018,9,4,-122.985000741953
900.011,61.941,9,1,-122.9963944475
-898.673,-84.9476,9,8,-123.006604365515
488.608,-760.654,9,1,-123.032820492845
-407.523,807.478,9,5,-123.040800745613
-14.653,904.855,9,8,-123.050006874691
874.033,-235.301,9,3,-123.053376560529
-122.838,-897.715,9,2,-123.070897674822
-463.144,778.895,9,4,-123.072963424601
-680.021,-599.575,9,7,-123.080651847502
85.4194,-903.677,9,1,-123.101527707962
-275.017,865.108,9,2,-123.102747907151
477.248,772.85,9,4,-123.113286040017
613.65,670.996,9,3,-123.131284922916
-854.613,310.653,9,7,-123.1319740941
124.567,-901.555,9,4,-123.146946341717
250.252,875.338,9,7,-123.152355393164
-448.336,793.966,9,7,-123.178555877915
-549.383,728.22,9,8,-123.186148937719
-904.854,-122.237,9,4,-123.202328242011
870.595,277.253,9,4,-123.213621565827
-286.947,867.559,9,4,-123.215590969715
913.98,8.54771,9,7,-123.220045267851
-97.1447,-908.849,9,1,-123.22015897942
-495.256,769.585,9,8,-123.241576772528
574.539,712.963,9,4,-123.250468457288
594.893,697.577,9,2,-123.271851670148
-770.649,-498.433,9,5,-123.29038060829
-674.367,-624.082,9,8,-123.309778916531
826.805,-401.24,9,2,-123.313330632234
-136.028,-909.56,9,5,-123.325496013152
435.778,810.28,9,8,-123.332093795488
-106.372,-913.871,9,3,-123.332286506395
919.328,-41.5666,9,8,-123.336492379211
-760.617,-520.307,9,6,-123.360337093541
-220.486,-894.853,9,7,-123.361527903868
-37.5936,-920.99,9,6,-123.364142530605
449.863,-804.551,9,8,-123.364576973176
874.751,-290.831,9,7,-123.365512147967
275.557,880.43,9,5,-123.378746128567
-313.933,867.979,9,5,-123.387306239463
744.356,-546.934,9,2,-123.399950839663
870.458,310.163,9,4,-123.406915830826
673.834,632.358,9,1,-123.407223482332
-225.715,-896.643,9,7,-123.417097367841
330.073,-864.648,9,5,-123.433562834167
-564.041,-734.829,9,4,-123.449031294185
924.758,60.3672,10,1,-123.456057688303
749.704,-546.475,10,7,-123.474644072968
-386.543,844.779,10,1,-123.498208163889
-197.995,907.76,10,4,-123.499823719191
602.381,-707.856,10,5,-123.506680178429
836.598,-405.096,10,8,-123.507432214977
308.24,877.419,10,2,-123.51610455478
-771.496,519.472,10,3,-123.517894807258
-792.571,487.667,10,4,-123.527086345821
-352.824,861.121,10,7,-123.527345853996
414.744,833.822,10,4,-123.539748378636
-305.049,-880.324,10,5,-123.547171796299
-81.693,928.235,10,2,-123.549817236931
-922.263,135.325,10,5,-123.555603189799
-909.161,209.248,10,1,-123.570116306485
640.954,-678.146,10,8,-123.573509518801
491.631,-793.41,10,4,-123.578381373932
753.596,550.867,10,4,-123.579959897836
-898.328,257.881,10,7,-123.600871948882
899.495,-256.338,10,6,-123.613628725609
129.401,931.321,10,8,-123.704047817752
-677.197,653.199,10,3,-123.715268053977
-254.747,-906.477,10,8,-123.728118346159
685.794,648.078,10,7,-123.763925832862
-803.407,-495.055,10,5,-123.766073648191
-935.806,-121.711,10,4,-123.766113599967
940.054,-88.688,10,8,-123.775904368421
-845.281,421.037,10,1,-123.777869402673
445.774,-832.95,10,7,-123.78503700331
-618.052,715.211,10,2,-123.794559307845
879.413,-346.68,10,7,-123.79493444123
-936.429,-133.141,10,3,-123.805178437092
750.619,577.725,10,3,-123.829691247797
948.17,16.1014,10,6,-123.849584610716
771.028,-552.167,10,1,-123.850410894528
370.647,873.415,10,5,-123.858584547033
568.995,-760.766,10,8,-123.88027427311
950.006,34.9957,10,4,-123.891781436223
-353.404,-882.789,10,2,-123.896269831673
839.727,-446.216,10,3,-123.896642739877
781.281,542.276,10,2,-123.898656089347
-164.281,-937.546,10,6,-123.91298591473
-737.565,-601.949,10,6,-123.91641879091
755.355,579.525,10,8,-123.91703849772
727.643,614.982,10,2,-123.92888139021
-218.863,-927.26,10,6,-123.929304924706
-143.366,-942.053,10,1,-123.9321816869
-507.25,-806.807,10,1,-123.93427532319
-949.816,81.0899,10,6,-123.938846642822
-925.989,227.953,10,6,-123.945355135947
854.848,-422.898,10,7,-123.947137325528
773.824,-560.694,10,3,-123.980652315682
-897.809,329.572,10,3,-123.994655770513
179.265,941.358,10,3,-124.028344725325
-862.11,419.804,10,6,-124.039304249906
130.382,-950.161,10,3,-124.042430306335
-959.084,28.6526,10,8,-124.050397995753
-295.666,913.406,10,4,-124.06028738047
-698.867,658.497,10,6,-124.063110352568
954.108,111.205,10,5,-124.069182407764
-38.8968,960.02,10,1,-124.073467515809
-182.626,-943.555,10,5,-124.078067508088
422.176,865.413,10,2,-124.11061698805
-206.331,940.589,10,2,-124.111611700321
708.149,-653.331,10,5,-124.121159052087
-314.969,-911.173,10,1,-124.131513883186
903.878,-338.156,10,4,-124.148998396065
-582.738,769.376,10,7,-124.150632792588
277.071,-926.129,10,5,-124.177752780269
-517.796,-816.407,10,8,-124.179123039442
-734.239,630.156,10,7,-124.193473593331
-677.452,693.093,11,1,-124.221871567089
-651.157,-718.419,11,2,-124.229259006185
-786.214,-568.459,11,3,-124.239679873127
168.7,957.405,11,4,-124.27417079277
896.519,379.308,11,5,-124.297083922005
288.981,-929.903,11,6,-124.302573274309
-440.021,869.082,11,7,-124.308812982308
-96.7751,-969.756,11,8,-124.316647056234
-496.403,-838.709,11,1,-124.317156235674
-973.318,53.1513,11,2,-124.320074053714
-534.374,-815.789,11,3,-124.328115077569
971.344,88.1767,11,4,-124.330064670374
935.836,281.189,11,5,-124.362100787399
510.325,833.711,11,6,-124.367911226028
121.105,-970.836,11,7,-124.382956222114
-467.796,-859.34,11,8,-124.383933131559
286.392,-936.117,11,1,-124.393188088624
497.599,-843.279,11,2,-124.396654934621
-575.412,792.326,11,3,-124.398038978771
-932.651,-299.507,11,4,-124.403946442643
-926.355,-322.583,11,5,-124.427528897269
-827.711,528.008,11,6,-124.442658542558
784.808,590.025,11,7,-124.444033678523
932.569,312.691,11,8,-124.474192416907
509.394,-841.807,11,1,-124.480028062045
-745.903,-642.028,11,2,-124.483999180468
967.509,-182.679,11,3,-124.491709938256
-578.617,-796.851,11,4,-124.494565007108
274.088,-946.147,11,5,-124.499403772091
544.551,821.771,11,6,-124.512827612707
772.38,-612.739,11,7,-124.51438005298
-814.039,-557.666,11,8,-124.528710211354
231.409,959.695,11,1,-124.536728039706
-185.751,971.259,11,2,-124.565472919917
913.616,-378.866,11,3,-124.56884731363
507.461,-851.174,12,1,-124.601814335845
-984.098,-122.568,12,2,-124.614495309317
367.645,921.91,12,3,-124.628468739049
-631.147,-766.183,12,4,-124.631089603251
677.894,-726.013,12,5,-124.641945535773
872.802,-474.683,12,6,-124.646034092213
543.589,831.779,12,7,-124.648095437035
-721.007,683.852,12,8,-124.649474655847
-992.514,60.2665,12,1,-124.659954108893
707.27,699.519,12,2,-124.667226391966
-965.375,-240.611,12,3,-124.669686669867
-803.373,587.855,12,4,-124.679518100793
-325.225,-940.951,12,5,-124.681056501958
484.514,-869.889,12,6,-124.683648850196
-994.98,47.9825,12,7,-124.690773991505
962.711,256.011,12,8,-124.691347843364
676.529,-732.053,12,1,-124.702013275937
-201.425,976.978,12,2,-124.714605869714
-263.516,962.395,12,3,-124.719645212975
787.184,613.516,12,4,-124.723212913346
-44.9361,-997.71,12,5,-124.735081848661
998.706,-16.5112,12,6,-124.73715390829
-45.3028,-998.874,12,7,-124.755257165427
